Date,element_id,average,Close,polarity25,polarity24,polarity23,polarity22,polarity21,polarity20,polarity19,polarity18,polarity17,polarity16,polarity15,polarity14,polarity13,polarity12,polarity11,polarity10,polarity9,polarity8,polarity7,polarity6,polarity5,polarity4,polarity3,polarity2,polarity1
2/25/11,643,-0.113929818,1405.530029,0.159900537,-0.188982237,-0.223606798,-0.562068548,0.316415941,-0.27,-0.43643578,0.255779174,0,0.223606798,-0.150755672,-0.400891863,-0.126491106,-0.434176336,-0.321269802,-0.366343272,0.109870053,-0.360555128,0.076980036,0.180906807,0,-0.025,-0.208012574,0.126491106,-0.223606798
2/28/11,644,-0.079052934,1415.51001,-0.060302269,-0.758946638,0.35,0.076376262,0,-0.306186218,-0.078566978,-0.060480148,0.028867513,-0.335658557,0.283473355,-0.54272042,0,0.219715403,0.037796447,-0.335410197,-0.355621526,0.188982237,0.035355339,0.145521375,-0.110940039,-0.088068186,0.0990206,0.183333333,-0.59186403
3/1/11,645,-0.051230493,1418.160034,-0.153707038,-0.088388348,0.354175098,0.06681531,-0.317542648,-0.335410197,0.087038828,-0.115470054,-0.710046947,0.15430335,0.424264069,-0.167705098,-0.777817459,0.052128604,-0.01796053,-0.088527041,-0.13764944,0.223606798,-0.694022094,-0.42,0,0.250217297,0.167125804,0.963809406,0
3/2/11,646,-0.210254629,1418.130005,-0.3,-0.200594355,0,0.125108648,-0.544268841,0.09486833,-0.096641031,-0.318198052,-0.78,-0.184302445,0,-0.553398591,-0.355756237,-0.05547002,-0.337591891,0.204124145,0.093819419,-0.288593213,-0.152663886,-0.698523287,-0.102062073,-0.3,-0.176776695,0.06925591,-0.398701558
3/3/11,647,-0.107618983,1413.170044,-0.25,-0.031622777,-0.451848057,-0.294025651,-0.181694671,0,-0.666666667,-0.204124145,0.585844933,0.22453656,-0.111098412,0.110679718,-0.166666667,0.178885438,-0.318303196,0,0.339193283,0.09486833,0.128478056,-0.40824829,-0.666666667,-0.291217603,-0.079056942,0.063900965,-0.295622107
3/4/11,648,-0.13984523,1413.48999,0,-0.419742043,0.158113883,0.1875,-0.089442719,-0.264575131,0,-0.226133508,-0.40824829,0.428660705,0.105528971,-0.150755672,-0.476313972,-0.376889181,-0.533578375,-0.88618626,-0.081649658,-0.037488791,-0.5,0.607622042,-0.1125,-0.024253563,-0.167705098,-0.333623062,0.105528971
3/7/11,649,-0.071703512,1402.079956,-0.032274861,0.241209076,-0.067357531,-0.188982237,-0.176776695,0,-0.252982213,-0.03441236,-0.516397779,0,-0.15,0,0.020412415,-0.654073773,0.012909944,-0.125,0.222505333,0.030151134,0.213808994,-0.111803399,-0.049999434,0.316586912,-0.115470054,-0.095725303,-0.278915969
3/8/11,650,-0.119409371,1411.130005,0.065319726,-0.6,-0.033333333,-0.40824829,-0.158113883,0.06681531,0.304082334,0,-0.110356918,-0.491353815,-0.141736677,-0.215255634,-0.14,0,-0.347152377,-0.158113883,-0.801783726,-0.244948974,-0.005801832,0.334076552,-0.512652416,-0.267261242,0.648459713,-0.081110711,0.3132358
3/9/11,651,-0.253206126,1410.439941,-0.479701612,-0.601337794,-0.034641016,0,-0.088388348,0.109108945,-0.529150262,0.246475151,-0.204124145,-0.5,-0.333333333,-0.360555128,-0.1615725,-0.268328157,-0.268793601,-0.163582576,0.177237252,-0.141841629,-0.301511345,-0.519615242,-0.134350288,-0.266759995,-0.891756897,-0.48,-0.133630621
3/10/11,652,-0.15809354,1409.300049,-0.284604989,-0.324229857,0.268328157,0,-0.894427191,-0.277350098,-0.176776695,-0.44907312,-0.479691741,0.158113883,-0.244948974,-0.164991582,-0.301511345,0.094491118,0.05,0.060302269,0.126773138,0,-0.41576092,0,-0.40824829,-0.13764944,-0.204124145,-0.347850543,0.400891863
3/11/11,653,-0.052620174,1410.48999,-0.079056942,0.11785113,-0.204124145,0,-0.240098019,0,-0.375,0,0,-0.090369611,0.079056942,-0.160634901,-0.080248419,0.453557368,0,-0.169774938,0,-0.093831486,-0.166666667,0.2,0.088388348,0,-0.509164079,0.092488366,-0.177877308
3/14/11,654,-0.088166095,1399.47998,0,-0.200831604,-0.211057941,-0.03036901,0.118585412,0.141244801,-0.326776695,-0.474341649,-0.2875,-0.210887847,-0.150755672,-0.196116135,-0.45,0.158113883,0.063960215,-0.015811388,-0.353553391,0,-0.094491118,0.268328157,0.125,-0.275298881,0.158431353,0.039975134,0
3/15/11,655,-0.040503347,1406.579956,-0.461305788,-0.031277162,-0.583333333,0.178885438,-0.191880645,0.411096096,-0.161084392,-0.051031036,0.084887469,-0.158113883,0.18973666,0.017063283,0.057353933,-0.094491118,0.225429581,0.036790745,-0.014433757,0.005892557,-0.031622777,-0.25560386,0.267302495,-0.102062073,0.0323378,-0.601337794,0.21821789
3/16/11,656,-0.130993227,1404.939941,-0.2125,-0.066666667,0.125,-0.364145093,-0.749255691,0.163299316,-0.23317641,-0.353553391,-0.382500587,0,-0.138095149,0.317264973,-0.525,0.030058444,0.058333333,0.1028689,-0.439583583,0.117669681,-0.269403266,0.01,-0.214571726,-0.545544726,0,0.371651011,-0.076980036
3/17/11,657,-0.153899947,1403.439941,-0.63900965,-0.9701425,-0.316227766,-0.176776695,-0.367423461,0.089442719,0,-0.072168784,-0.041602515,0.116691993,0,0,-0.250950574,-0.131686253,-0.264756782,-0.298310673,-0.151185789,0.088909231,-0.277350098,0,-0.445409256,0,0.149240501,0.239791576,-0.128573909
3/18/11,658,-0.136241669,1432.119995,-0.494433298,-0.141421356,0,-0.1125,0,-0.292009389,-0.9,0,-0.196116135,0.28,0,-0.102062073,0.166666667,-0.321269802,0.2125,-0.18,0,0.009085145,0.188982237,-0.144873642,-0.527656188,0.066143783,-0.753778361,-0.163299316,0
3/21/11,659,-0.140844995,1437.920044,-0.666666667,-0.133333333,0.240535118,-0.05547002,-0.423390197,-0.08,-0.039223227,0.7,0,0,-0.075377836,-0.259272486,-0.530330086,-0.288675135,0.045226702,-0.286769667,-0.088388348,-0.441941738,0.088388348,0.107732447,-0.603738354,-0.490747729,0.176776695,-0.307350428,-0.109108945
3/22/11,660,-0.113651525,1429.079956,0.272772363,-0.363661931,-0.1,0.035355339,-0.088388348,-0.0533745,-0.632455532,0.38890873,-0.3,-0.141421356,0,0.040824829,-0.432797454,-0.205570921,0.252982213,0.45,0,-0.191353215,-0.261121812,-0.370790812,0.033771324,-0.929133722,0,-0.083333333,-0.1625
3/23/11,661,-0.121843477,1433.560059,-0.113389342,-0.280624304,0.490747729,0.064549722,-0.261997819,0.587947122,-0.755928946,-0.037448105,-0.25,-0.102062073,-0.173719807,-0.344714556,-0.387298335,-0.1,-0.166666667,0.116819893,-0.125,-0.25,-0.181901719,-0.663324958,0.206559112,-0.268328157,0,0.072168784,-0.122474487
3/24/11,662,-0.179083914,1436.560059,-0.14,-0.327423094,-0.336787657,-0.132680694,-0.41576092,0,-0.176776695,-0.163663418,-0.185933936,0.047245559,0.15,-0.574214964,-0.341121146,-0.45,-0.150755672,0.377964473,-0.168374582,0.11147408,0.129636243,-0.151185789,-0.616644144,0.404096945,-0.079056942,-0.998460353,-0.288675135
3/25/11,663,-0.115817707,1459.98999,-0.145521375,-0.23570226,0.225166605,0.212132034,-0.044194174,-0.294174203,0.265361389,0.003354102,-0.188982237,-0.223606798,0,0.133630621,-0.424852916,-0.35,-0.148464362,-0.237170825,-0.206546097,-0.11785113,-0.608276253,0,0.075,-0.166410059,0.060633906,-0.306186218,-0.172782439
3/28/11,664,-0.222931003,1465.77002,-0.026726124,-0.661437828,0.126491106,-0.359066249,-0.95,0.033333333,-0.283473355,0.05,0.009805807,-0.216506351,-0.866666667,0.053033009,-0.188982237,-0.5,0,-0.204124145,0.075592895,-0.310777051,0.018898224,-0.334076552,-0.375,0.02989445,-0.220970869,-0.328797975,-0.143718499
3/29/11,665,-0.090415366,1461.189941,-0.282842712,-0.237170825,-0.25,-0.111417203,-0.283473355,-0.176776695,1.0225,-0.25,-0.557831938,-0.555035625,0.816496581,-0.583333333,-0.03441236,0.245031557,-0.051639778,-0.144337567,-0.188982237,0.075592895,0.117260394,-0.290688837,0.317214989,0.357770876,-0.625,-0.079056942,-0.510252039
3/30/11,666,-0.194166369,1459.319946,-0.25,0.373101254,-0.052231023,-1.208370804,0,-0.111803399,-0.151185789,-0.331662479,-0.111803399,-0.56694671,-0.824621125,-0.223606798,-0.286964043,0,-0.2032932,-0.102062073,-0.041666667,0.142886902,-0.353553391,-0.310376116,-0.004150125,-0.216506351,-0.126491106,0.117837661,-0.01069045
3/31/11,667,-0.050461107,1461.050049,0.196396101,-0.244948974,0.37426696,-0.159099026,-0.283473355,0,0.377964473,0,0.126491106,-0.048112522,0.411436508,-0.441941738,0.755928946,-0.661437828,-0.271057599,-0.1625,-0.331976405,-0.353553391,0.154919334,0.238539956,0.070710678,0.218282063,0.043033148,-1.075,-0.196396101
4/1/11,668,-0.097322005,1460.26001,-0.150755672,0.16211314,-0.019611614,0,-0.424852916,0.108253175,-0.332652814,0,0.084327404,0.151185789,0,0.316666667,-0.008451543,-0.265165043,0.079056942,0.277350098,-0.213808994,-0.219469056,-0.265165043,0.007905694,-0.827345152,0.054405598,-0.176776695,-0.115470054,-0.654790043
4/4/11,669,-0.083894693,1460.150024,0,-0.387835876,-0.343154045,-0.188982237,0,0.030151134,-0.316666667,-0.045226702,-0.088388348,0.166666667,-0.030151134,0.293987366,-0.066666667,0.2,-0.240562612,-0.271839587,0.15,-0.11,-0.187638837,-0.391964748,0.183333333,-0.188982237,-0.402539679,-0.006427822,0.145521375
4/5/11,670,-0.194812846,1456.890015,-0.063245553,-0.5,-0.441941738,-0.505181486,-0.166666667,0.010425721,-0.158113883,0.077459667,-0.150755672,-0.267261242,-0.618718434,-0.472455591,0.693476093,-0.346590537,-0.1625,-0.137281295,-0.242535625,-0.200831604,0.385751666,-0.052128604,-0.249615088,-0.416666667,-0.601040764,-0.163299316,-0.120604538
4/6/11,671,-0.12752458,1441.589966,-0.343203236,-0.416666667,-0.39455757,-0.204264872,0,0.333333333,0.079099445,0.022,-0.6,0.281494459,-0.329983165,-0.150755672,0.288675135,-0.14187329,-0.363803438,0.25625,-0.166666667,-0.365148372,0,0.1720618,0,0,-0.527219619,-0.775,0.158113883
4/7/11,672,-0.150974011,1433.319946,-0.464238345,-0.919238816,0.213808994,0.091766294,-0.266666667,-0.045907621,-0.179605302,-0.725,-0.174137552,0.163663418,-0.364344292,-0.226133508,0.070352647,-0.318198052,-0.033282012,-0.283473355,0.106066017,-0.321182027,0.176776695,-0.102062073,0.063752692,-0.335875721,0.195880882,-0.02773501,-0.069337567
4/8/11,673,-0.124589419,1447.150024,-0.375,-0.176776695,-0.106904497,-0.445421149,-0.413835666,-0.349148624,0,-0.510310363,-0.303837491,0.094491118,0,0.44907312,-0.063558376,-0.813326503,0.155953889,0.327423094,-0.204124145,-0.335410197,-0.04472136,-0.273861279,0,0.47150272,-0.325,0.016222142,0.111834798
4/11/11,674,-0.130331648,1440.670044,-0.245676907,-0.265165043,-0.689429112,0.174574312,-0.777817459,-0.167829278,0.121267813,-0.257147817,-0.188982237,0.212132034,-0.390006748,-0.252982213,0.072168784,-0.088388348,0.377123617,-0.2125,-0.223606798,-0.053033009,-0.065932407,-0.204124145,-0.081649658,-0.223860752,0.411096096,0.261478079,-0.5
4/12/11,675,-0.096498266,1444.48999,0,-0.261488847,-0.295980011,-0.332039154,-0.363803438,0.75,-0.335410197,0.176776695,-0.867973574,0.244948974,0.16583124,0.268328157,0.183333333,0.302371578,-0.047434165,-0.057735027,-0.237170825,-0.226778684,-0.189479753,-0.316227766,-0.150755672,0.283333333,-0.227172056,-0.288675135,-0.589255651
4/13/11,676,-0.096853717,1445.75,-0.138675049,0,0.106066017,-0.335410197,-0.665107827,-0.008219949,-0.379473319,-0.221880078,0.505123747,0,-0.377964473,0.134164079,-0.1218126,-0.353553391,0.144337567,-0.021708851,-0.083333333,-0.176776695,0,-0.618098256,-0.163299316,-0.149120227,-0.131541099,0.584940315,0.05
4/14/11,677,-0.16478286,1450.98999,0,0.086159878,0.326598632,-0.204124145,-0.052128604,0.212132034,0.1,-0.166410059,0,-0.407040315,-0.204124145,-0.55645562,-0.020851441,-0.666666667,-0.313785816,0,-0.248594774,0.006276323,-0.245373864,-0.366,-0.583333333,-0.481773041,0,-0.334076552,0
4/15/11,678,-0.188272326,1461.400024,-0.072168784,0,-0.321269802,-0.173205081,0.426907484,0.356032666,-0.026726124,-0.242952083,-0.4,-0.11147408,-0.126491106,-0.284604989,0,-0.129099445,-0.333333333,-0.21821789,-0.529150262,-0.265165043,-0.320613883,-0.427223355,-0.361478446,-0.632455532,-0.115470054,-0.240535118,-0.158113883
4/18/11,679,-0.141045764,1460.930054,0.033333333,0.05,-0.473771685,-0.2,-0.353553391,-0.204100815,0.280624304,-0.282842712,0.154348727,-0.326598632,-0.277350098,-0.158771324,-0.077459667,-0.039223227,-0.085177757,0.414254925,0,-0.707106781,-0.264575131,-1.03977161,0.266666667,0,-0.125,-0.031622777,-0.078446454
4/19/11,680,-0.159139275,1455.880005,-0.17,0.714434508,0,-0.335410197,0,-0.006199139,0.141666667,-0.466666667,-0.618718434,-0.348568501,-0.121267813,-0.265811763,0,-0.079056942,0,0.21759707,-0.030151134,-0.40824829,-0.603738354,-0.581377674,0.326598632,-0.416025147,-0.453557368,-0.221624011,-0.252357307
4/20/11,681,-0.127605471,1441.47998,-0.447213595,-0.188982237,0.333333333,-0.204124145,0.120604538,-0.38890873,-0.56694671,-0.189380486,-0.630592625,0.010723305,-0.343203236,0.377964473,-0.176776695,-0.188561808,-0.708242291,-0.166666667,-0.046423835,0.155188058,0.51970115,0.070710678,0.160356745,-0.534633831,-0.129099445,0.188982237,-0.217944947
4/21/11,682,-0.113811544,1432.560059,0,0,0.247487373,-0.176776695,0.05547002,-0.150755672,0.106904497,-0.25,-0.066666667,-0.111803399,-0.188982237,0,-0.125,-0.346738046,-0.265165043,-0.048112522,-0.195003374,0.026726124,-0.180277564,-0.188982237,0,-0.200346921,-0.3375,-0.37438839,-0.075377836
4/25/11,683,-0.189872021,1432.839966,0,-0.062999098,-0.325,0.031277162,0,-0.204124145,-0.318198052,-0.268793601,-0.308697453,-0.255126019,-0.377964473,-0.153093109,-0.327326835,-0.395284708,-0.111803399,0.158771324,-0.160356745,-0.356032666,-0.286769667,0.0625,0,-0.54272042,0.019432496,-0.47,-0.094491118
4/26/11,684,-0.193439727,1428.589966,-0.433012702,-0.102062073,0.058925565,-0.12001984,0.015075567,-0.52463139,-0.147140838,0.125,-0.675,0.052223297,0,-0.325,-0.688247202,-0.047434165,-0.57452426,-0.745362003,-0.433012702,-0.166666667,0,0.038490018,-0.129099445,-0.244948974,0.322043664,-0.374422632,0.282833604
4/27/11,685,-0.080289977,1440.130005,0.25,-0.322748612,-0.301511345,-0.173205081,-0.047434165,-0.139271504,0,-0.133630621,-0.176776695,-0.195217202,-0.268328157,-0.188982237,-0.3125,0.184995941,0,0.116666667,-0.151185789,-0.11785113,0,0.040824829,-0.300520382,0,0.01767767,-0.033432429,0.245180824
4/28/11,686,-0.184095781,1454.920044,-0.618718434,-0.9,-0.473261363,-0.0383248,-0.553398591,-0.100415802,0,0,0.028867513,0.511875111,0,-0.55318433,-0.406586399,0,-0.301511345,-0.363803438,-0.65,0.111803399,-0.653197265,-0.302371578,0,0.269820367,-0.185862788,0.326598632,0.249276583
4/29/11,687,-0.14641464,1460.910034,-0.649519053,-0.449307159,0.106066017,0.055901699,0.205548048,0.212132034,-0.531262647,-0.051031036,-0.801783726,-0.200408673,-0.316227766,0.033333333,0.043643578,-0.071443451,0,-0.636396103,0,0,-0.518544973,-0.38890873,0.176930347,-0.217329572,0.069913686,0.268328157,0
5/2/11,688,-0.153821616,1457.339966,0.038610444,-0.510860314,0.119058809,-0.300520382,-0.106904497,0,-0.204124145,-0.217944947,-0.149071198,-0.346687623,0.028867513,0.060379535,-0.25,-0.372620657,0.088388348,0.178339565,0,-0.166666667,0.125,-0.559016994,-0.088388348,-0.388290137,0,-0.198088693,-0.625
5/3/11,689,-0.190890564,1433.189941,-0.271068738,-0.387379013,0.040824829,0.337692706,-0.380131556,0.047434165,-0.125,-0.474341649,0.283473355,-0.374165739,-0.565752382,-0.553398591,-0.335410197,-0.204124145,-0.593857446,-0.04330127,0,-0.707106781,0.011785113,0.1,0.033333333,0.306186218,-0.767522579,0.210410197,-0.360843918
5/4/11,690,-0.216219561,1433.819946,-0.414613991,-0.474341649,-0.188982237,-0.06681531,-0.034668762,0,-0.200346921,-0.612372436,-0.047140452,-0.012909944,-0.914137926,-0.391311896,-0.265165043,0.11785113,0,-0.094491118,-0.585021367,0.38890873,-0.316392425,-0.40824829,-0.104446594,-0.075377836,-0.25,-0.302371578,-0.153093109
5/5/11,691,-0.215218334,1413.109985,-0.176776695,-0.122474487,0,-0.219740106,-0.335410197,-0.016666667,-0.096076892,-0.088388348,-0.82,-0.17,-0.212132034,-0.173445477,0,-0.316227766,-0.181901719,-0.188982237,0,-1.530756116,0,-0.088388348,-0.346740181,0.349148624,0.301511345,-0.347011047,-0.6
5/6/11,692,-0.101141962,1408.75,-0.561248608,-0.774596669,0.05625,-0.787517133,-0.212132034,0.11147408,-0.221317603,0,0.028867513,-0.107719875,-0.510252039,-0.111803399,-0.360843918,0.100790526,-0.33046111,-0.138675049,0.300520382,-0.057735027,-0.059703568,0.391964748,-0.283473355,0.183711731,-0.032932813,-0.03504916,0.883333333
5/9/11,693,-0.182827487,1412.969971,-0.089802651,0.242535625,0.075377836,-0.291217603,-0.698267946,-0.964494686,-0.105940108,-0.156385811,-0.223606798,-0.193649167,0.141421356,-0.316331771,-0.216506351,-0.141841629,-0.350230339,-0.433012702,-0.353553391,0.021437323,0.296237085,-0.332159935,0.180277564,-0.059160798,0,-0.111803399,-0.490008873
5/10/11,694,-0.248899568,1411.939941,-0.40824829,-0.721110255,0.151185789,-0.368721958,-0.053122247,0.666666667,0.424852916,-0.416666667,-0.603738354,-0.494974747,-0.539319372,0.037796447,-0.984592848,-0.514495755,0.11785113,-0.510310363,-0.632455532,-0.622539864,0.030472815,-0.05,-0.283473355,-0.222948161,0.083333333,-0.187662973,-0.120267559
5/11/11,695,-0.143050081,1412.160034,0.037796447,-0.023570226,0.045643546,-0.11785113,0.066666667,0.110679718,-0.569209979,0.04330127,-0.40824829,-0.241209076,0.147313913,-0.226133508,-0.286620227,-0.526832121,-0.309141039,-0.472455591,-0.447213595,0.267261242,0,0.2,-0.287820967,-0.587947122,0.048406686,-0.088388348,0.049319696
5/12/11,696,-0.239277035,1427.589966,0.028867513,0.141841629,0,-0.193917938,-0.316227766,-0.604743157,0.283473355,-0.529150262,-0.718132499,-0.218940135,-0.416666667,-0.10971099,-0.354451929,-0.398093282,-0.306186218,-0.336857132,-0.612825877,-0.389711432,-0.091923882,-0.04472136,-0.032274861,-0.739830038,0.145855382,-0.097072534,-0.070525793
5/13/11,697,-0.169784333,1414.199951,0.081649658,-0.746202507,-0.283473355,0.102062073,-0.267665345,-0.244948974,0,-0.0625,0.158113883,-0.288675135,-0.315675482,-0.480484531,-0.111786197,-0.151185789,0.102062073,-0.300520382,-0.150755672,0,-0.296928723,-0.133630621,0,0,-0.710046947,0.11226828,-0.256284643
5/16/11,698,-0.076467783,1417.26001,0.02773501,-0.230940108,-0.156892908,0.301511345,0.288675135,0,-0.077121666,0.548482756,0.006414588,0.06,0,0,-0.181777497,-0.257247878,-0.305085108,-0.188982237,-0.477941725,-0.102062073,-0.363661931,-0.474341649,-0.123743687,-0.039223227,-0.083333333,-0.082158384,0
5/17/11,699,-0.021577554,1428.390015,0,-0.226133508,-0.416666667,0.040824829,-0.245676907,-0.44907312,-0.024253563,0.160579308,-0.75,-0.413860469,0.012630096,-0.27136021,0.332039154,-0.16583124,0.288675135,0.723668539,-0.110940039,0.115470054,-0.079056942,0,-0.075377836,0.407040315,0,0.173205081,0.434659144
5/18/11,700,-0.039256904,1394.530029,0.05,-0.163299316,0,-0.188585567,-0.031622777,-0.291666667,-0.060302269,-0.272222222,-0.035355339,0,0.392792202,0.012126781,-0.040089186,-0.180277564,-0.030151134,-0.424437344,0.033133202,-0.186360187,0,-0.553398591,0.13111187,-0.159900537,0,0.267082039,0.75
5/19/11,701,-0.099559052,1377.51001,-0.755928946,-0.233333333,0.196116135,-0.18973666,0.080178373,0.1940285,-0.266666667,0,-0.603022689,-0.328633535,-0.0375,-0.252982213,-0.494974747,0.1625,0,0.151185789,0.241209076,-0.145344419,-0.0825,0.188982237,-0.306186218,0.331662479,-0.067357531,0.160356745,-0.43102867
5/20/11,702,-0.124014048,1379.849976,-0.510310363,0.091855865,-0.83800358,0.22453656,0,-0.306186218,0.076881294,-0.060753688,0,-0.25,-0.377964473,-0.151185789,-0.316,-0.616554785,0,-0.168760515,0.303033009,-0.064549722,0.094491118,-0.151185789,0.244948974,-0.223606798,-0.101036297,0,0
5/23/11,703,-0.148104162,1380.030029,-0.326598632,0.256386419,0.068033605,-0.030316953,-0.083852549,0,-0.25,0.282842712,-0.649519053,-0.550597761,-0.155328218,-0.06681531,-0.353553391,0.057735027,0.129636243,-0.733147473,-0.113389342,0,-0.181830965,0,-0.242907733,-0.009284767,0.224412525,-0.191175108,-0.783333333
5/24/11,704,-0.236022851,1374.530029,-0.151185789,-0.664078309,-0.395284708,-0.45,-0.301511345,0.085,-0.490747729,-0.530330086,0.281494459,0.491353815,-0.341121146,-0.188982237,-0.481125224,-0.474341649,-0.277350098,-0.017312281,-0.47169767,-0.187662973,-0.176776695,-0.110679718,0.610170216,-0.589255651,-0.265165043,-0.197642354,-0.606339063
5/25/11,705,-0.142617477,1355.48999,-0.325,0.123743687,-0.188982237,-0.02941742,-0.254950976,-0.053300179,0,-0.069585606,-0.56694671,-0.444492984,0,0.106066017,0.06,-0.576395821,-0.193917938,0.212132034,-0.031980107,0.111302418,0,-0.190065778,-0.176776695,-0.089271594,-0.642991057,-0.176776695,-0.167829278
5/26/11,706,-0.168918215,1353.329956,-0.377964473,-0.024253563,-0.3125,-0.447213595,-0.4125,0.084736868,0.2,-0.121267813,0,0.08023283,-0.670820393,-0.272772363,0.180421959,0.076376262,0,-0.614918694,0.196396101,-0.052128604,0.2,-0.56694671,-0.197361249,-0.294627825,-0.094491118,-0.304055916,-0.477297077
5/27/11,707,-0.187709568,1359.880005,-0.180906807,-0.2,-0.454219979,0,-0.447213595,0.158113883,0.065465367,-0.355594387,-0.208012574,-0.589255651,-0.102062073,-0.3125,-0.016137431,-0.094491118,-0.696310624,-0.335410197,-0.25,0.104257207,-0.666972969,0.0125,0,-0.268328157,0,-0.18973666,0.334076552
5/31/11,708,-0.162383191,1386.890015,-0.356032666,-0.25,0.44907312,0,-0.661437828,-0.204124145,-0.133630621,0.472944469,-0.272772363,-0.388290137,-0.083333333,-0.375,-0.188982237,-0.303169531,-0.284018779,0.16,-0.028867513,-0.15,0.36,0.241209076,-0.120604538,-0.572997361,0.060302269,-1.429847644,0
6/1/11,709,-0.340323738,1387.810059,-0.500096145,-0.261741763,-0.447213595,-0.530330086,0.015940689,-0.45,-0.652,-0.252357307,-0.746018845,0.011470787,0.089442719,-0.255477494,-0.302371578,-0.312470613,-0.59910417,-0.176776695,0,-0.417786374,-0.054542425,-0.521775814,-0.503245282,-0.650768776,-0.356019662,-0.347351018,-0.2875
6/2/11,710,-0.09192021,1391.030029,-0.220970869,-0.202644234,-0.505181486,0,-0.510165043,0.055901699,0.383761289,-0.479007859,-0.075592895,0.166410059,0.282842712,0.416025147,0.515365191,-0.252982213,0,-0.371567625,-0.127475488,-0.188982237,-0.376889181,-0.058528533,-0.565074062,-0.348606798,0.869318288,-0.633250448,-0.070710678
6/3/11,711,-0.200139694,1409.150024,-0.335410197,-0.131627554,-0.286769667,-0.283473355,-0.212132034,-0.548007755,0,-0.166666667,-0.58630197,0.108012345,-1.162586402,0,-0.15,0.2,-0.539319372,0,-0.146993683,-0.100086919,0.1,0.293973561,0,-0.416666667,-0.166666667,-0.208012574,-0.264756782
6/6/11,712,-0.185299032,1406.290039,0.028867513,-0.585021367,-0.25,0.151185789,0,-0.518544973,-0.166410059,0.06681531,-0.105528971,-0.141421356,-0.11785113,-0.057353933,-0.18973666,0.193548994,-0.87453035,0.028867513,-0.503115295,-0.306186218,-0.381186218,-0.090785041,-0.081649658,-0.188982237,0.021320072,-0.259272486,-0.305505046
6/7/11,713,-0.081825727,1398.939941,-0.200346921,-0.102062073,-0.530330086,0.521561757,0.062936331,-0.469485534,-0.106066017,0.163299316,-0.505181486,-0.176776695,-0.604743157,0,0.172848485,-0.272062073,0.836743024,6.21E-18,0.082837459,-0.5,-0.25535113,0.05,-0.213808994,-0.023570226,-0.125325663,0.149240501,0
6/8/11,714,-0.159890445,1409.930054,-0.158113883,-0.072168784,-0.942809042,-0.303169531,-0.63278485,-0.221139862,-0.216666667,0.193649167,0.102062073,-0.18973666,-0.666972969,-0.395284708,-0.178885438,0.01767767,0.318198052,-0.252982213,-0.073029674,-0.03441236,-0.332269809,-0.316227766,-0.113389342,0,0.241209076,0.307446055,-0.077459667
6/9/11,715,-0.076883371,1415.949951,0.05547002,-0.111803399,-0.141736677,-0.295980011,-0.288675135,-0.205548048,0,-0.396862697,0.160634901,-0.5,-0.331662479,-0.176504522,-0.145460115,0.188982237,-0.030151134,0,0.11147408,-0.391964748,0.758946638,0.666666667,-0.527644853,-0.603738354,0,0.283473355,0
6/10/11,716,-0.132998583,1416.180054,-0.5,-0.361813613,-0.151185789,0.009284767,0.045883147,-0.229809704,0.176776695,0.232787739,0.05,-0.306186218,-0.426028168,-0.48,0,0.470302254,0.114707867,-0.288675135,-0.277350098,-0.283473355,0.103279556,-0.060633906,0.006836862,-0.479701612,-0.208012574,-0.240457959,-0.241495342
6/13/11,717,-0.195729718,1409.459961,-0.57452426,-0.266500895,0.187760236,-0.874382899,-0.5,-0.138675049,-0.075377836,0,-0.387298335,-0.301511345,-0.176776695,0.11785113,-0.058925565,0.375277675,-0.026036297,-0.204124145,0.516666667,-0.306186218,0,-0.010660036,-0.045749571,-0.166666667,-0.375,-0.973460737,-0.628942113
6/14/11,718,-0.134365294,1407.050049,-0.144337567,-0.088388348,-0.670820393,-0.585651607,-0.18973666,-0.25819889,0.125,0.266666667,-0.078334945,-0.259973473,0.024009802,0.09486833,-0.530330086,0.017189407,0.089442719,-0.230408844,-0.052567484,-0.45,-0.145521375,-0.274241378,0,-0.3,-0.038511706,0.32071349,0
6/15/11,719,-0.122918838,1409.280029,0.485362672,0.244948974,-0.108982228,-0.14596009,0.070278193,-1.140394669,-0.166666667,-0.447213595,0.038575837,-0.079056942,0,0.188982237,-0.288675135,-0.142886902,0.090453403,-0.5,-0.125,-0.433012702,0,0.204124145,-0.56694671,-0.134707678,0.15109662,-0.166666667,-0.100623059
6/16/11,720,-0.024636425,1413.939941,-0.2,-0.850420064,0,-0.340168026,-0.302371578,0.864945205,-0.090369611,-0.230940108,-0.374422632,0.173558969,-0.088388348,0.120267559,0,0.079056942,0.134164079,0.306186218,0.472455591,-0.332269809,0.291217603,0,0.151185789,-0.346687623,0.061994072,0,-0.114904852
6/17/11,721,-0.227599203,1418.069946,0,-0.510252039,-0.678386566,-0.530330086,0.374165739,-0.138675049,0,-0.244948974,-0.635085296,-0.482418151,-0.078262379,-0.05,0,-0.521451594,0.115470054,0.023570226,-0.057594189,-0.510310363,0.076546554,-0.138675049,-0.40824829,-0.510252039,-0.383333333,-0.277350098,-0.12415916
