element_id,Date,polarity1,polarity2,polarity3,polarity5
438,5/5/10,-0.390462633,-0.372620657,0,-0.25
439,5/6/10,-0.084140066,0.37123106,0.051031036,-0.205548048
440,5/7/10,-0.198801507,0,-0.566253351,0
441,5/10/10,-0.144337567,-0.316227766,-0.094529151,0
442,5/11/10,0,0.089442719,0.031622777,-0.208463769
443,5/12/10,-0.083333333,-0.250217297,0,-0.224941064
444,5/13/10,-0.283124585,0.132211663,0.176776695,0.05
445,5/14/10,0,0,-0.245967478,-0.062128495
446,5/17/10,0,-0.132582521,-0.306186218,0.200346921
447,5/18/10,-0.163663418,0,-0.23570226,-0.125
448,5/19/10,0,-0.090369611,-0.561248608,-0.334398881
449,5/20/10,0.212426458,-0.259807621,-0.678400525,-0.164131358
450,5/21/10,0.109544512,0.090369611,0.035355339,-0.375930219
451,5/24/10,-0.126491106,-0.433012702,-0.102960971,-0.186666667
452,5/25/10,-0.614700856,-0.150755672,-0.121233579,-0.01677051
453,5/26/10,0,-0.427617987,-0.053452248,-0.081093076
454,5/27/10,0.467707173,0.121267813,-0.204124145,-0.848528137
455,5/28/10,-0.237170825,0.031980107,-0.089663886,0.130930734
456,6/1/10,0.277947887,0.321269802,-0.251447423,0.265165043
457,6/2/10,-0.649246527,0,0.060024505,-0.237170825
458,6/3/10,-0.212132034,-0.351345386,0.083333333,-0.612372436
459,6/4/10,-0.164050589,-0.125,-0.340419909,-0.904724069
460,6/7/10,-0.1,-0.091766294,0,0.102062073
461,6/8/10,-0.069337525,-0.501377413,-0.1875,-0.583160147
462,6/9/10,0.193649167,-0.03913119,0.083205029,0.088205286
463,6/10/10,-0.272772363,-0.413672576,0,-0.931551642
464,6/11/10,0.537835876,-0.110940039,0,0
465,6/14/10,-0.180906807,0.353553391,0,0.248382159
466,6/15/10,0.434176336,-0.794343427,0.282842712,-0.678400525
467,6/16/10,0.032732684,-0.319504825,0.187082869,0.083333333
468,6/17/10,0.05547002,0,0,-0.072168784
469,6/18/10,0.281494459,-0.051729353,-0.085,-0.300416378
470,6/21/10,-0.072168784,-0.133630621,-0.611623523,0.425210032
471,6/22/10,-0.098639392,-0.566666667,0,-0.381248406
472,6/23/10,0,-0.133333333,-0.379473319,-0.122420674
473,6/24/10,0.204124145,-0.139704657,-0.663324958,0.45716648
474,6/25/10,0.328633535,0,-0.433012702,-0.039528471
475,6/28/10,-0.047245559,0.416462791,0.06681531,0
476,6/29/10,0.693375245,0.102062073,0.018106063,-0.785877959
477,6/30/10,0.05,-0.722659562,-0.095120463,0.145344419
478,7/1/10,0.05,-0.333333333,0.302371578,-0.057025391
479,7/2/10,-0.178885438,-0.636396103,-0.083333333,0
480,7/6/10,0.290688837,-0.625462792,0,-0.066332496
481,7/7/10,-0.804,-0.40824829,0,0.16
482,7/8/10,0.023570226,-0.618282077,-0.079056942,0.480196038
483,7/9/10,0,0.08660254,-0.158113883,0.166811531
484,7/12/10,-0.33823773,-0.866025404,0.138675049,-0.283473355
485,7/13/10,0.053452248,-0.469168464,0.091287093,-0.557795987
486,7/14/10,0.223637967,-0.064818122,0.026103022,0
487,7/15/10,0.422011047,-0.011470787,-0.008,-0.19245009
488,7/16/10,0.145,-0.166666667,-0.01,-1.153301421
489,7/19/10,0.141421356,0.01875,0.146059349,-0.191979292
490,7/20/10,-0.070710678,-0.377964473,0.137194205,0
491,7/21/10,-0.057735027,-0.033784959,-0.606767391,0.525475975
492,7/22/10,0.21821789,-0.105528971,0.047692554,0.327423094
493,7/23/10,0.238648539,-0.483821592,0.021821789,-0.222795332
494,7/26/10,-0.15491823,-0.423008475,-0.137198868,0
495,7/27/10,-0.174628727,-0.104257207,-0.088388348,-0.208012574
496,7/28/10,0.094491118,0,-0.316227766,-0.658651013
497,7/29/10,0.265165043,-0.143684242,-0.615285698,-0.283473355
498,7/30/10,-0.228125804,0,-0.226778684,-0.18973666
499,8/2/10,-0.357770876,-0.17709696,0.133394594,0.245373864
500,8/3/10,-0.244444444,-0.094280904,-0.079549513,-0.25
501,8/4/10,0.043157773,-0.150755672,-0.363803438,-0.071041673
502,8/5/10,-0.314063282,-0.353553391,-0.183711731,-0.030151134
503,8/6/10,-0.279044011,-0.265165043,-0.321192533,-0.204124145
504,8/9/10,-0.147087101,0.061306641,0.112672056,-0.25
505,8/10/10,0.01835782,-0.730296743,0.058333333,0
506,8/11/10,0.165,0,0.142302495,-0.035355339
507,8/12/10,0.461880215,-0.108457867,0.175755672,-0.335410197
508,8/13/10,-0.40411193,-0.23570226,-0.600832755,-0.106600358
509,8/16/10,0,0.179590735,-0.19245009,-0.663403472
510,8/17/10,-0.111803399,-0.381881308,0.088388348,0.113150476
511,8/18/10,0.478713554,-0.283333333,0.094491118,-0.166666667
512,8/19/10,-0.125,0.424264069,-0.028867513,5.17E-05
513,8/20/10,-0.417814511,-0.633333333,0.305085108,0
514,8/23/10,-0.1875,0.083205029,-0.387835876,-0.045643546
515,8/24/10,-0.121267813,-0.283012616,-0.101418511,-0.144337567
516,8/25/10,-0.037796447,-0.316227766,-0.474341649,0
517,8/26/10,0.188648444,0,0.45,-0.583333333
518,8/27/10,0.091499142,-0.090369611,0.05,0.6
519,8/30/10,-0.102062073,0,-0.530330086,-0.4
520,8/31/10,-0.404145188,-0.070710678,-0.413118224,-0.417786374
521,9/1/10,0,-0.145344419,0.063940981,-0.426028168
522,9/2/10,0.388770957,0,0.255799939,-0.027618241
523,9/3/10,0.046423835,0.533333333,0.065359548,0.229809704
524,9/7/10,0.26583124,-0.274028634,0,-0.010206207
525,9/8/10,-0.188160512,-0.5,0.141421356,-0.16492934
526,9/9/10,-0.11785113,-1.414213562,-0.482418151,-0.288675135
527,9/10/10,-0.878960425,-0.5,-0.530330086,0.017407766
528,9/13/10,-0.094280904,-0.229809704,-0.458333333,0.068744673
529,9/14/10,-0.5,-0.124807544,0.038596985,0.221359436
530,9/15/10,0.106904497,0,-0.176776695,0.020105733
531,9/16/10,-0.258096113,-0.40824829,0.079056942,-0.020565533
532,9/17/10,0.038490018,-0.18844459,-0.109843241,-0.225
533,9/20/10,-0.091766294,0.338061702,0.051031036,-0.328514157
534,9/21/10,-0.090369611,0.111803399,0.244948974,-0.125444671
535,9/22/10,-0.035714286,-0.126491106,0,0.030151134
536,9/23/10,-0.333333333,-0.046423835,-0.250888348,0.302371578
537,9/24/10,-0.216506351,-0.269997595,-0.288921459,-0.074278135
538,9/27/10,-0.25819889,-0.077174363,-0.460485461,-0.022941573
539,9/28/10,-0.25,-0.400891863,0.028867513,-0.625
540,9/29/10,8.01E-18,-0.530722778,0.188982237,-0.38890873
541,9/30/10,0,-0.101348312,0,-0.006867696
542,10/1/10,-0.327326835,-0.0372678,0,-0.333333333
543,10/4/10,-0.163663418,-0.218395913,-0.458831468,-0.325
544,10/5/10,-0.160356745,-0.164316767,-0.527644853,0.680336051
545,10/6/10,0.0776114,-0.400616255,-0.090366515,-0.228182619
546,10/7/10,-0.188982237,-0.148198398,-0.04,0.18
547,10/8/10,0.632831882,-0.63136415,0.188561808,-0.271068738
548,10/11/10,-0.113150476,0.02773501,0.159900537,0.571547607
549,10/12/10,0.002680012,-0.436384045,-0.345613266,-0.595323085
550,10/13/10,0.283473355,-0.044901326,0.661437828,-0.215048245
551,10/14/10,0.347129608,0.069635752,-0.585010121,-0.126491106
552,10/15/10,-0.102062073,-0.391964748,0.764989107,-0.133630621
553,10/18/10,-0.40824829,0.075,-0.166666667,0.201531429
554,10/19/10,-0.367642101,-0.16583124,-0.309016725,0
555,10/20/10,-0.680336051,-0.075592895,-0.092847669,0.191666667
556,10/21/10,0.029254148,-0.491934955,-0.115608195,-0.234742767
557,10/22/10,-0.335410197,0,-0.35115049,-0.013363062
558,10/25/10,0.162684763,-0.114707867,-0.288675135,-0.50779636
559,10/26/10,-0.108223305,-0.5,0.114991582,-0.472455591
560,10/27/10,0.141421356,0.045226702,-0.373101254,0.102062073
561,10/28/10,0.123743687,0,-0.226778684,-0.583333333
562,10/29/10,-0.975,-0.40824829,0.43,-0.735298899
563,11/1/10,0.140345757,-0.222430633,-0.072057669,-0.461880215
564,11/2/10,-0.0625,-0.015487442,-0.003785765,0.426028168
565,11/3/10,-0.152634566,-0.120938283,-0.211057941,0.125
566,11/4/10,0.452267017,-0.114707867,-0.316321867,-0.078262379
567,11/5/10,0.04,-0.009031483,0.065759595,0
568,11/8/10,-0.27,-1.120059522,0.206559112,0.05
569,11/9/10,-0.947900696,0.284604989,-0.151185789,0.036380344
570,11/10/10,0.130321509,-0.080178373,0,0.126491106
571,11/11/10,0.149240501,0.413694209,-0.003852607,-0.054554473
572,11/12/10,0.578898576,-0.416666667,0.112998061,-0.163299316
573,11/15/10,0.196641523,0.053452248,-0.102899151,-0.618718434
574,11/16/10,-0.122983739,-0.03354102,0.090036757,-0.053093109
575,11/17/10,-0.145521375,0.020833333,-0.065465367,-0.166666667
576,11/18/10,0,-0.247487373,-0.829941012,-0.106066017
577,11/19/10,0,0.08125671,0.075377836,-0.097332853
578,11/22/10,-0.106066017,-0.033333333,0.027386128,-0.468377223
579,11/23/10,-0.318198052,0.259942902,0.341666667,-0.332820118
580,11/24/10,-0.290688837,-0.497198031,-0.41,-0.125
581,11/26/10,-0.009805807,0.041237373,0.013363062,0
582,11/29/10,-0.245145169,-0.325,-0.232317739,-0.779422863
583,11/30/10,0.133333333,-0.25,0.070278193,-0.13764944
584,12/1/10,-0.043428774,-0.353553391,-0.306186218,-0.150755672
585,12/2/10,-0.021821789,-0.069337525,-0.377964473,-0.75
586,12/3/10,0.160356745,-0.084887479,0.318952613,0.074927694
587,12/6/10,0.149100666,0,-0.016059101,0
588,12/7/10,0.251447423,-0.557480233,0,-0.272772363
589,12/8/10,0,-0.024120908,0,-0.106904497
590,12/9/10,-0.41576092,-0.341282184,0.698896004,-0.677528597
591,12/10/10,-0.163663418,-0.053033009,-0.045883147,-0.021650635
592,12/13/10,0,-0.571547607,0.101036297,0.013363062
593,12/14/10,-0.277143484,-0.504714615,-0.176776695,-0.169592906
594,12/15/10,-0.331662479,-0.166666667,0.784627954,-0.753778361
595,12/16/10,-0.060633906,-0.347439614,-0.110679718,0.252357307
596,12/17/10,-0.042640143,-0.23570226,-0.079056942,0
597,12/20/10,-0.173205081,-0.607951695,-0.026921956,-0.283473355
598,12/21/10,0,-0.040120716,-0.109344138,-0.583333333
599,12/22/10,-0.230538757,0.081649658,-0.205027714,0.106066017
600,12/23/10,-0.160525235,-0.510252039,-0.188982237,0.058925565
601,12/27/10,0.184924085,0.102749594,-0.139262125,0.215727749
602,12/28/10,0.111360623,-0.125108648,-0.116254095,-0.138675049
603,12/29/10,-0.505964426,-0.176776695,-0.359210604,-0.087287156
604,12/30/10,-0.374578094,-0.288675135,0.037796447,-0.088388348
605,12/31/10,-0.158113883,0.016091523,-0.063620113,0.617186023
606,1/3/11,-0.018898224,0.052243592,-0.25,0.06113002
607,1/4/11,0,-0.150755672,-0.333333333,0
608,1/5/11,0.074620251,-0.162483421,0.154919334,-0.288608422
609,1/6/11,-0.158113883,-0.188982237,0.25,0.160356745
610,1/7/11,0,-0.069337525,-0.27905263,-0.070278193
611,1/10/11,0.039223227,-0.051031036,-0.117206049,0.572821962
612,1/11/11,-0.415908644,-0.377964473,-0.433102903,-0.109108945
613,1/12/11,0.143684242,-0.162221421,-0.542115199,-0.094491118
614,1/13/11,-0.495700611,0.075592895,0.145344419,0.715480094
615,1/14/11,0.005547002,-0.298240454,-0.188982237,0.201246118
616,1/18/11,-0.482418151,0,-0.303980009,-0.026726124
617,1/19/11,-0.264732569,-0.32925,-0.1875,0.120604538
618,1/20/11,-1.615416667,0.545544726,-0.356019662,-0.213808994
619,1/21/11,-0.073723613,-0.053300179,-0.232379001,0.090453403
620,1/24/11,0,0.197077953,-0.602076535,-0.133630621
621,1/25/11,-0.212132034,0.09486833,-0.223606798,0
622,1/26/11,-0.058925565,-0.083333333,0.257686707,-0.230716864
623,1/27/11,-0.196396101,-0.583333333,0.265361389,0
624,1/28/11,-0.06681531,-0.129797082,0,-0.250456313
625,1/31/11,-0.176776695,0.138675049,0.125,-0.034299717
626,2/1/11,0.025,0.181901719,-0.09701425,0.963809406
627,2/2/11,-0.665305628,0.412478956,0.067840053,0
628,2/3/11,-0.083333333,0,-0.516666667,0.183333333
629,2/4/11,-0.11785113,0.229415734,-0.204124145,0
630,2/7/11,0.286435777,0,0,-0.324059705
631,2/8/11,-0.332039154,-0.25,0,0
632,2/9/11,-0.316227766,-0.3,0.06681531,-0.596962006
633,2/10/11,-0.548045903,0.184685647,0.174432592,0
634,2/11/11,0.039703767,-0.066666667,0.079056942,-0.204124145
635,2/14/11,-0.491353815,-0.173719807,0.094491118,-0.158113883
636,2/15/11,-0.196396101,0.121975934,-0.3,-0.301247407
637,2/16/11,0,-0.530330086,-0.370105278,-0.612372436
638,2/17/11,0.336787657,-0.391311896,-0.1720618,-0.923760431
639,2/18/11,-0.129986737,-0.377964473,-0.504714615,-0.415746195
640,2/22/11,0.326598632,-0.126773138,-0.74246212,-0.028867513
641,2/23/11,-0.036314211,-0.344123601,-0.74246212,0.391311896
642,2/24/11,-0.332269809,0.04472136,-0.058834841,0.300520382
643,2/25/11,-0.223606798,0.126491106,-0.208012574,0
644,2/28/11,-0.59186403,0.183333333,0.0990206,-0.110940039
645,3/1/11,0,0.963809406,0.167125804,0
646,3/2/11,-0.398701558,0.06925591,-0.176776695,-0.102062073
647,3/3/11,-0.295622107,0.063900965,-0.079056942,-0.666666667
648,3/4/11,0.105528971,-0.333623062,-0.167705098,-0.1125
649,3/7/11,-0.278915969,-0.095725303,-0.115470054,-0.049999434
650,3/8/11,0.3132358,-0.081110711,0.648459713,-0.512652416
651,3/9/11,-0.133630621,-0.48,-0.891756897,-0.134350288
652,3/10/11,0.400891863,-0.347850543,-0.204124145,-0.40824829
653,3/11/11,-0.177877308,0.092488366,-0.509164079,0.088388348
654,3/14/11,0,0.039975134,0.158431353,0.125
655,3/15/11,0.21821789,-0.601337794,0.0323378,0.267302495
656,3/16/11,-0.076980036,0.371651011,0,-0.214571726
657,3/17/11,-0.128573909,0.239791576,0.149240501,-0.445409256
658,3/18/11,0,-0.163299316,-0.753778361,-0.527656188
659,3/21/11,-0.109108945,-0.307350428,0.176776695,-0.603738354
660,3/22/11,-0.1625,-0.083333333,0,0.033771324
661,3/23/11,-0.122474487,0.072168784,0,0.206559112
662,3/24/11,-0.288675135,-0.998460353,-0.079056942,-0.616644144
663,3/25/11,-0.172782439,-0.306186218,0.060633906,0.075
664,3/28/11,-0.143718499,-0.328797975,-0.220970869,-0.375
665,3/29/11,-0.510252039,-0.079056942,-0.625,0.317214989
666,3/30/11,-0.01069045,0.117837661,-0.126491106,-0.004150125
667,3/31/11,-0.196396101,-1.075,0.043033148,0.070710678
668,4/1/11,-0.654790043,-0.115470054,-0.176776695,-0.827345152
669,4/4/11,0.145521375,-0.006427822,-0.402539679,0.183333333
670,4/5/11,-0.120604538,-0.163299316,-0.601040764,-0.249615088
671,4/6/11,0.158113883,-0.775,-0.527219619,0
672,4/7/11,-0.069337567,-0.02773501,0.195880882,0.063752692
673,4/8/11,0.111834798,0.016222142,-0.325,0
674,4/11/11,-0.5,0.261478079,0.411096096,-0.081649658
675,4/12/11,-0.589255651,-0.288675135,-0.227172056,-0.150755672
676,4/13/11,0.05,0.584940315,-0.131541099,-0.163299316
677,4/14/11,0,-0.334076552,0,-0.583333333
678,4/15/11,-0.158113883,-0.240535118,-0.115470054,-0.361478446
679,4/18/11,-0.078446454,-0.031622777,-0.125,0.266666667
680,4/19/11,-0.252357307,-0.221624011,-0.453557368,0.326598632
681,4/20/11,-0.217944947,0.188982237,-0.129099445,0.160356745
682,4/21/11,-0.075377836,-0.37438839,-0.3375,0
683,4/25/11,-0.094491118,-0.47,0.019432496,0
684,4/26/11,0.282833604,-0.374422632,0.322043664,-0.129099445
685,4/27/11,0.245180824,-0.033432429,0.01767767,-0.300520382
686,4/28/11,0.249276583,0.326598632,-0.185862788,0
687,4/29/11,0,0.268328157,0.069913686,0.176930347
688,5/2/11,-0.625,-0.198088693,0,-0.088388348
689,5/3/11,-0.360843918,0.210410197,-0.767522579,0.033333333
690,5/4/11,-0.153093109,-0.302371578,-0.25,-0.104446594
691,5/5/11,-0.6,-0.347011047,0.301511345,-0.346740181
692,5/6/11,0.883333333,-0.03504916,-0.032932813,-0.283473355
693,5/9/11,-0.490008873,-0.111803399,0,0.180277564
694,5/10/11,-0.120267559,-0.187662973,0.083333333,-0.283473355
695,5/11/11,0.049319696,-0.088388348,0.048406686,-0.287820967
696,5/12/11,-0.070525793,-0.097072534,0.145855382,-0.032274861
697,5/13/11,-0.256284643,0.11226828,-0.710046947,0
698,5/16/11,0,-0.082158384,-0.083333333,-0.123743687
699,5/17/11,0.434659144,0.173205081,0,-0.075377836
700,5/18/11,0.75,0.267082039,0,0.13111187
701,5/19/11,-0.43102867,0.160356745,-0.067357531,-0.306186218
702,5/20/11,0,0,-0.101036297,0.244948974
703,5/23/11,-0.783333333,-0.191175108,0.224412525,-0.242907733
704,5/24/11,-0.606339063,-0.197642354,-0.265165043,0.610170216
705,5/25/11,-0.167829278,-0.176776695,-0.642991057,-0.176776695
706,5/26/11,-0.477297077,-0.304055916,-0.094491118,-0.197361249
707,5/27/11,0.334076552,-0.18973666,0,0
708,5/31/11,0,-1.429847644,0.060302269,-0.120604538
709,6/1/11,-0.2875,-0.347351018,-0.356019662,-0.503245282
710,6/2/11,-0.070710678,-0.633250448,0.869318288,-0.565074062
711,6/3/11,-0.264756782,-0.208012574,-0.166666667,0
712,6/6/11,-0.305505046,-0.259272486,0.021320072,-0.081649658
713,6/7/11,0,0.149240501,-0.125325663,-0.213808994
714,6/8/11,-0.077459667,0.307446055,0.241209076,-0.113389342
715,6/9/11,0,0.283473355,0,-0.527644853
716,6/10/11,-0.241495342,-0.240457959,-0.208012574,0.006836862
717,6/13/11,-0.628942113,-0.973460737,-0.375,-0.045749571
718,6/14/11,0,0.32071349,-0.038511706,0
719,6/15/11,-0.100623059,-0.166666667,0.15109662,-0.56694671
720,6/16/11,-0.114904852,0,0.061994072,0.151185789
721,6/17/11,-0.12415916,-0.277350098,-0.383333333,-0.40824829
722,6/20/11,-0.335410197,-0.040089186,-0.198661053,-0.127611575
723,6/21/11,-0.293987366,-0.293987366,-0.0625,-0.294174203
724,6/22/11,-0.65,-0.094491118,-0.283473355,-0.1
725,6/23/11,-0.125,-0.496927097,-0.237170825,0.093831486
726,6/24/11,0.010425721,-0.588348405,-0.142009389,-0.268793601
727,6/27/11,-0.331658249,0.230240022,0.247487373,0.306186218
728,6/28/11,-0.283473355,-0.133333333,-0.226133508,-0.141421356
729,6/29/11,0,-0.377964473,0.326598632,-0.014051785
730,6/30/11,-0.226778684,-0.490153037,-0.2,-0.1625
731,7/1/11,-0.201246118,0.158113883,-0.340797809,0
732,7/5/11,-0.245180824,-0.266500895,0.01767767,-0.494974747
733,7/6/11,0.150755672,-0.530330086,-0.106809165,-0.102062073
734,7/7/11,0.1,-0.148161994,0.469574275,0.157932602
735,7/8/11,-0.534522484,-0.083333333,-0.25,0.052128604
736,7/11/11,0.277350098,-0.666972969,-0.458393935,-0.43204938
737,7/12/11,-0.265165043,0.186554634,0.808290377,-0.75
738,7/13/11,0,0,-0.238156986,-0.327036886
739,7/14/11,-0.305505046,-0.20193807,-0.25,0.187638837
740,7/15/11,0.206559112,-0.180906807,-0.285808984,0
741,7/18/11,0.13273177,-0.205548048,0.477297077,-0.2
742,7/19/11,0,-0.188982237,-0.064549722,0
743,7/20/11,-0.11,0.249971427,0.447540069,0.020211302
744,7/21/11,-0.447834295,-0.133630621,0.529150262,-0.283473355
745,7/22/11,-0.482990683,0,-0.150755672,-0.494974747
746,7/25/11,-0.144337567,-0.024253563,-0.006717095,-0.279508497
747,7/26/11,0.447213595,0.257147817,-0.240098019,0.23
748,7/27/11,-0.353553391,-0.00014163,0.2,-0.142302495
749,7/28/11,-0.339549875,-0.173205081,-0.326911753,-0.286769667
750,7/29/11,-0.205921942,0,0.163299316,-0.441941738
751,8/1/11,0,-0.126491106,-0.077731749,-0.964494686
752,8/2/11,0.037796447,-0.3,-0.178885438,0
753,8/3/11,-0.242535625,0,-0.159900537,-0.072168784
754,8/4/11,-0.264575131,-0.19245009,-0.519615242,0
755,8/5/11,-0.335714286,0.160114723,-0.527644853,-0.02773501
756,8/8/11,0.513813726,-0.05,0.25,-0.427335819
757,8/9/11,-0.161501864,-0.058925565,-0.317542648,-0.045944613
758,8/10/11,0,-0.095742711,-0.153093109,-0.135224681
759,8/11/11,0.35787734,0.144280011,-0.392792202,-0.175317758
760,8/12/11,-0.038490018,-0.512652416,0.376698708,-0.553398591
761,8/15/11,-0.347850543,-0.113389342,-0.226133508,-0.25
762,8/16/11,-0.307350428,-0.101036297,-0.193649167,-0.98270763
763,8/17/11,-0.008830369,-0.216647407,-0.282582653,-0.516666667
764,8/18/11,0,-0.714434508,-0.377964473,0
765,8/19/11,0.17893773,-0.344123601,-0.309745559,-0.028676967
766,8/22/11,-0.428660705,0.170626738,0,0.284604989
767,8/23/11,-0.324630558,0,0,-0.228191649
768,8/24/11,0.565685425,-0.255039529,0.112444431,0.079056942
769,8/25/11,-0.181901719,-0.427617987,-0.240562612,0.176776695
770,8/26/11,0.388394809,-0.640059967,-0.316227766,-0.188982237
771,8/29/11,-0.472455591,0.287368483,-0.275233068,-0.376889181
772,8/30/11,0,0.366666667,0.142009389,0.111803399
773,8/31/11,0,-0.046083301,-0.526965186,-0.257247878
774,9/1/11,0.182574186,-0.407040315,-0.0125,-0.131294764
775,9/2/11,-0.060302269,-0.097663007,-0.268793601,0.786947085
776,9/6/11,0,0,0.114707867,0.308333333
777,9/7/11,0.165373773,-0.527644853,0.033333333,-0.18973666
778,9/8/11,-0.1720618,0.04,0.512410092,0.601337794
779,9/9/11,0.317542648,-0.708088193,-0.089802651,-0.035355339
780,9/12/11,-0.070710678,-0.379473319,0.077459667,-0.33
781,9/13/11,-0.204124145,-0.288675135,0.266666667,-0.244948974
782,9/14/11,0.111803399,-0.703353313,-0.240562612,0.166410059
783,9/15/11,-0.212132034,0,0,0.166666667
784,9/16/11,0.088388348,0.627473615,0.04472136,-0.212132034
785,9/19/11,-0.030151134,0.146059349,0.141841629,-0.062352374
786,9/20/11,-0.530330086,0,-0.20647416,0.163897181
787,9/21/11,-0.411843884,-0.085749293,-0.734968415,-0.055901699
788,9/22/11,-0.126491106,0.03911756,-0.494974747,-0.178608627
789,9/23/11,-0.218282063,-0.228217732,-0.237170825,-0.150755672
790,9/26/11,-0.1,0.014142136,0.009486833,0
791,9/27/11,-0.067767185,0.039528471,0.283473355,-0.433333333
792,9/28/11,-0.204264872,0.028867513,-0.438178046,-0.318198052
793,9/29/11,-0.489897949,-0.571547607,-0.377964473,0.653197265
794,9/30/11,0.040824829,-0.21,0.575641934,0.398042083
795,10/3/11,0,0.040824829,-0.118853216,0.687072751
796,10/4/11,0.520855376,-0.40824829,-0.1,-0.822192192
797,10/5/11,0.054554473,0,-0.109141031,0
798,10/6/11,0,-0.376889181,-0.25,0.869318288
799,10/7/11,-0.316227766,-0.02236068,0.191193521,-0.588348405
800,10/10/11,0.193649167,-0.326102925,-0.181220609,-0.271108834
801,10/11/11,-0.202953991,-0.083333333,0,-0.265165043
802,10/12/11,-0.303169531,0.072168784,-0.018898224,-0.40824829
803,10/13/11,-0.238648539,-0.187082869,0.25,-0.055339859
804,10/14/11,0.3125,-0.049257158,-0.113089655,-0.494974747
805,10/17/11,-0.43204938,-0.371390676,0.038866942,0.102062073
806,10/18/11,0.102062073,0.238648539,-0.208012574,0
807,10/19/11,-0.070710678,-0.632831882,0.181901719,0.102062073
808,10/20/11,0,-0.919609601,-0.648459713,0.385871817
809,10/21/11,-0.317542648,-0.138675049,0.265361389,-0.376889181
810,10/24/11,0,-0.739830038,0,-0.158771324
811,10/25/11,-0.463006479,-0.18973666,0.004564355,-0.158113883
812,10/26/11,-0.133394594,-0.284368396,-0.479691741,-0.158113883
813,10/27/11,0,-0.548007755,-0.527644853,0
814,10/28/11,-0.398042083,0.22,-0.204124145,-0.602494813
815,10/31/11,0,-0.115470054,0.375930219,-0.673575314
816,11/1/11,0.129636243,0,-0.079056942,-0.083333333
817,11/2/11,-0.163299316,0.097072534,0.408695142,0.459619408
818,11/3/11,-0.267261242,-0.242535625,-0.078450859,-0.510310363
819,11/4/11,0,-0.85732141,0,0.061237244
820,11/7/11,0.080178373,-2.156287319,-0.116666667,-0.167335401
821,11/8/11,0.146824584,-0.416025147,-0.188571429,-0.216173008
822,11/9/11,-0.2,-0.415425234,-1.030609127,-0.185200779
823,11/10/11,-0.129623785,0.602166228,0.055901699,-0.237170825
824,11/11/11,0.196116135,0.143676223,-0.053300179,-0.830850468
825,11/14/11,-0.061871843,-0.277350098,-0.66395281,0
826,11/15/11,0.284604989,-0.279508497,0,0
827,11/16/11,-0.197642354,-0.083333333,0.090125403,-0.237346442
828,11/17/11,0.085749293,-0.072990645,-0.505181486,-0.218172034
829,11/18/11,0.18973666,-0.416666667,-0.032584731,0.118200594
830,11/21/11,-0.075377836,-0.530936851,-0.356984223,-0.972271824
831,11/22/11,-0.118585412,0.114707867,-0.144337567,0
832,11/23/11,0.075377836,-0.637905226,-0.084962137,-0.226133508
833,11/25/11,-0.067095949,0.159900537,-0.441941738,0
834,11/28/11,0.085785508,-0.09701425,0.088388348,-0.321300113
835,11/29/11,0.034996289,-0.058333333,0.38996021,-0.12823566
836,11/30/11,-0.673519883,-0.3122499,0,-0.1875
837,12/1/11,0,-0.105528971,-0.560448538,-0.43090837
838,12/2/11,-0.095345815,0.01767767,-0.290584713,-0.166666667
839,12/5/11,0.45,-0.030151134,-0.137281295,-0.223348817
840,12/6/11,0.02941742,-0.163299316,0.194385479,-0.188982237
841,12/7/11,0.441941738,-0.022673208,-0.138675049,-0.427617987
842,12/8/11,-0.010425721,-0.288675135,-0.353553391,-0.335410197
843,12/9/11,-0.141421356,0.167125804,-0.365996569,-0.196553191
844,12/12/11,-0.336787657,0.064051262,0,-0.010660036
845,12/13/11,-0.514295635,0.150755672,0,0.141421356
846,12/14/11,-0.297493273,-0.680590277,-0.659359217,-0.5
847,12/15/11,-0.988211769,-0.176372625,-0.294627825,0
848,12/16/11,-0.4,-0.141421356,-0.144337567,0.542137477
849,12/19/11,-0.088388348,-0.06172134,-0.079056942,-0.245474835
850,12/20/11,-0.424437344,-0.257147817,-0.138675049,-0.105528971
851,12/21/11,-0.441941738,-0.350206991,0.346410162,-0.265165043
852,12/22/11,-0.216506351,-0.203520158,-0.05,-0.063245553
853,12/23/11,0.049555433,0.302371578,-0.176776695,-0.229809704
854,12/27/11,-0.25,-0.041529516,0,0
855,12/28/11,0,0.042521003,0.094491118,-0.253239275
856,12/29/11,-0.318198052,0.026726124,0.377964473,-0.245676907
857,12/30/11,-0.226778684,0.237170825,-0.151185789,0.18973666
858,1/3/12,-0.015075567,-0.374422632,-0.027762756,-0.527644853
859,1/4/12,0.010910895,-0.165607109,0,0.046423835
860,1/5/12,0,0.306186218,-0.40411193,-0.207846097
861,1/6/12,0,-0.375,0,-0.152127766
862,1/9/12,-0.106904497,0.194454365,-0.300520382,-0.336787657
863,1/10/12,0,-0.141421356,-0.301868081,0.353553391
864,1/11/12,-0.344123601,-0.416025147,-0.053033009,0.288675135
865,1/12/12,-0.12004901,0,-0.122474487,0.256857247
866,1/13/12,-0.216506351,0.12,-0.611010093,-0.265165043
867,1/17/12,0.677419411,-0.325592895,0.188982237,-0.09375
868,1/18/12,-0.160591014,-0.237170825,-0.166666667,-0.484934315
869,1/19/12,0,-0.279508497,-0.115470054,0.02
