text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Lee_Adler: Price-to-Sales Ratio Hits an All-Time High for S&amp;P500 

Stock are not overvalued, folks. Because, you know, stocks valuation…",FALSE,0,NA,2020-02-09T13:17:30Z,FALSE,NA,1226495336379748352,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JPDesloges,2,TRUE,FALSE,NA,NA
"Price-to-Sales Ratio Hits an All-Time High for S&amp;P500 

Stock are not overvalued, folks. Because, you know, stocks… https://t.co/UuRMvvWbtY",FALSE,2,NA,2020-02-09T13:16:37Z,TRUE,NA,1226495117139202048,NA,"<a href=""http://wallstreetexaminer.com"" rel=""nofollow"">Wall Street Examiner</a>",Lee_Adler,2,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T13:11:40Z,FALSE,NA,1226493869870768129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kinglloyd001,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T13:01:58Z,FALSE,NA,1226491429503033344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Boomersaurus,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T13:00:04Z,FALSE,NA,1226490950714871809,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sanzarific,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:37:58Z,FALSE,NA,1226485389218787330,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nathol6,74,TRUE,FALSE,NA,NA
@Travelin_Matt_ @gibbler1968 @LibbyGirl10 @Groovylicious @Elljay1011 @WTFAmerica11 @timy2k2 @HoodlumRIP… https://t.co/qL3JCdMb0C,FALSE,4,Travelin_Matt_,2020-02-09T12:37:40Z,TRUE,1226455619328147456,1226485315617140742,964996371257446400,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TinyFingerTrump,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:34:33Z,FALSE,NA,1226484531001208835,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BostonRoca,74,TRUE,FALSE,NA,NA
"RT @great_martis: @KryptoHawk 1.Parabolic moves on the mega caps.
2. S&amp;P500 mc vs GDP 160% all time high
3. Extreme overbought indicators.…",FALSE,0,NA,2020-02-09T12:30:41Z,FALSE,NA,1226483556547014657,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yngy6477,1,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:29:49Z,FALSE,NA,1226483340343201793,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PatrickGrattan1,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:27:55Z,FALSE,NA,1226482859457814528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XRP_589_Theunis,74,TRUE,FALSE,NA,NA
"RT @Callum_Thomas: ⚡️ “Weekly S&amp;P500 #ChartStorm - 9 Feb 2020”

https://t.co/ssPdOwPzOk",FALSE,0,NA,2020-02-09T12:27:48Z,FALSE,NA,1226482829137207296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XRP_589_Theunis,7,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:23:53Z,FALSE,NA,1226481846470373382,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StockBoardAsset,74,TRUE,FALSE,NA,NA
"#btc hits usd10k n pple fomo n panic buy, n then if it drops, they say it’s scam. &amp; they panic sell. 

They dnt und… https://t.co/JfrjAfh36H",FALSE,0,NA,2020-02-09T12:09:15Z,TRUE,NA,1226478164471238657,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",martylwr86,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T12:08:52Z,FALSE,NA,1226478064886042625,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jbtalkingheads,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T11:53:11Z,FALSE,NA,1226474119216103424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nouvictor,74,TRUE,FALSE,NA,NA
Richard's Trading Club: The S&amp;P500 outlook – Feb-09-2020 https://t.co/zDMHCX8xRf,FALSE,0,NA,2020-02-09T11:34:39Z,FALSE,NA,1226469453354995713,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",Simplestocktrad,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T11:16:32Z,FALSE,NA,1226464894322708480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fabriciuss3,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T11:14:34Z,FALSE,NA,1226464402414743552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Quantimental,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T10:26:05Z,FALSE,NA,1226452198038671360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lardon77336133,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T10:18:09Z,FALSE,NA,1226450201931546626,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NCicuta,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T10:09:10Z,FALSE,NA,1226447943860981760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sandreyni,74,TRUE,FALSE,NA,NA
"Bitcoin (BTC) Targeting $300,000 in New Market Cycle, Predicts Cryptocurrency Strategist Joe Saz - The Daily Hodl… https://t.co/CZ2vO1NN1l",FALSE,1,NA,2020-02-09T10:09:03Z,TRUE,NA,1226447912340615168,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",s_p500,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T10:06:02Z,FALSE,NA,1226447152450240512,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ModelYendofICE,74,TRUE,FALSE,NA,NA
"Lara’s Weekly: Elliott Wave and Technical Analysis of S&amp;P500 and Gold and US Oil | Charts – February 7, 2020 https://t.co/7mCf28veBw",FALSE,0,NA,2020-02-09T10:03:32Z,FALSE,NA,1226446526391521280,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",ElliottWaveGold,0,FALSE,FALSE,NA,NA
"Lara’s Weekly: Elliott Wave and Technical Analysis of S&amp;P500 and Gold and US Oil | Video – February 7, 2020 https://t.co/VTNpie3Urr",FALSE,0,NA,2020-02-09T10:03:32Z,FALSE,NA,1226446525389127681,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",ElliottWaveGold,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T10:02:38Z,FALSE,NA,1226446299316121601,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2020ninewaves,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:55:44Z,FALSE,NA,1226444560445911040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rufus_ransom,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:54:28Z,FALSE,NA,1226444243343855616,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",fugasansan,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:50:30Z,FALSE,NA,1226443246550695939,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WVix30,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:50:30Z,FALSE,NA,1226443245833662464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Leprisephilppe,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:50:02Z,FALSE,NA,1226443126253838341,NA,"<a href=""https://twitter.com/ViRiYaBOT"" rel=""nofollow"">viriya</a>",viriyabot,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:49:51Z,FALSE,NA,1226443080049418242,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ckloop9,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:49:18Z,FALSE,NA,1226442942593798145,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",C_Barraud,74,TRUE,FALSE,NA,NA
"RT @Callum_Thomas: 3. S&amp;P500 was down marginally (-0.16%) in January,  does that qualify as a down month for the ""January effect""?  Here's…",FALSE,0,NA,2020-02-09T09:34:40Z,FALSE,NA,1226439260057800704,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JarmoFriman,5,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T09:33:12Z,FALSE,NA,1226438892246753280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JarmoFriman,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T09:31:18Z,FALSE,NA,1226438412300963843,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JarmoFriman,74,TRUE,FALSE,NA,NA
"Dr. Li Wenliang The S&amp;P500 rallied 3.2% this week (trading to all-time highs Thursday), more than reversing (by 1.5… https://t.co/cFOAiTixqh",FALSE,0,NA,2020-02-09T09:16:43Z,TRUE,NA,1226434744868581376,NA,"<a href=""http://wallstreetexaminer.com"" rel=""nofollow"">Wall Street Examiner</a>",Lee_Adler,0,FALSE,FALSE,NA,NA
S&amp;P500 Food for thought https://t.co/MCAjzGtLie,FALSE,0,NA,2020-02-09T08:51:17Z,FALSE,NA,1226428342557184001,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",AlphaTribune,0,FALSE,FALSE,NA,NA
"RT @Dutchtrendtrad1: I've designed a new weekly mean reversion system. The goal is diversification in method, stocks (S&amp;P500) and time fram…",FALSE,0,NA,2020-02-09T08:35:34Z,FALSE,NA,1226424387890364416,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ni_jin,6,TRUE,FALSE,NA,NA
Monthly chart of $BTC vs. S&amp;P500 says $BTC is the better buy right now. https://t.co/VXlol4qZv7,FALSE,2,NA,2020-02-09T08:32:04Z,FALSE,NA,1226423508365955072,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheMattMan5,0,FALSE,FALSE,NA,NA
"RT @Callum_Thomas: 3. S&amp;P500 was down marginally (-0.16%) in January,  does that qualify as a down month for the ""January effect""?  Here's…",FALSE,0,NA,2020-02-09T08:15:23Z,FALSE,NA,1226419307489439745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AriasCapInv,5,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T08:13:32Z,FALSE,NA,1226418842089480193,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AriasCapInv,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T08:09:19Z,FALSE,NA,1226417781362561024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siddharthy88,36,TRUE,FALSE,NA,NA
"@Lortack68 @COsweda @realDonaldTrump @parscale @Kasparov63 @jaredkushner Largest companies in the S&amp;P500:

Microsof… https://t.co/CUVYKBTWzB",FALSE,0,Lortack68,2020-02-09T08:00:13Z,TRUE,1226414065490120704,1226415491385896961,1067087708,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gtown615,0,FALSE,FALSE,NA,NA
"RT @rjonesy: S&amp;P500 vs @Wealthfront 

2015: 1.4 vs -3.9
2016: 12.0 vs 9.6
2017: 21.8 vs 19.8
2018: -4.4 vs -8.5

I extensively study and st…",FALSE,0,NA,2020-02-09T07:20:15Z,FALSE,NA,1226405432589090816,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jorgepvenegas,5,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T07:04:46Z,FALSE,NA,1226401538127482880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",minhhuy268,36,TRUE,FALSE,NA,NA
@OFemmeFataleZ Schwab for individual stock purchase. They have zero trade fees. Excellent website. Very helpful on… https://t.co/ruK2PXhLHt,FALSE,1,OFemmeFataleZ,2020-02-09T06:44:25Z,TRUE,1226178932585660416,1226396414344695808,1003644268756512769,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ElizabethSchir7,0,FALSE,FALSE,NA,NA
Not the S&amp;P500? https://t.co/9tqF2vcP4l,FALSE,0,NA,2020-02-09T06:25:18Z,FALSE,NA,1226391603419459585,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",advisors_h,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T06:23:07Z,FALSE,NA,1226391056364769280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",advisors_h,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T06:03:38Z,FALSE,NA,1226386152761880576,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jacksonhole73,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T05:50:07Z,FALSE,NA,1226382750548144128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leo_Machete,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T05:46:12Z,FALSE,NA,1226381765792583681,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TownSquareCap,36,TRUE,FALSE,NA,NA
"Price-to-Sales Ratio Hits an All-Time High for S&amp;P500 

Stock are not overvalued, folks. Because, you know, stocks… https://t.co/ibERne3L4I",FALSE,1,NA,2020-02-09T05:28:31Z,TRUE,NA,1226377316009480193,NA,"<a href=""http://wallstreetexaminer.com"" rel=""nofollow"">Wall Street Examiner</a>",Lee_Adler,0,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T05:19:36Z,FALSE,NA,1226375069083062272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sandreyni,36,TRUE,FALSE,NA,NA
"RT @Dutchtrendtrad1: I've designed a new weekly mean reversion system. The goal is diversification in method, stocks (S&amp;P500) and time fram…",FALSE,0,NA,2020-02-09T05:10:53Z,FALSE,NA,1226372877521444865,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GoldMainer,6,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T04:42:11Z,FALSE,NA,1226365654468452352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",topuya,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T04:04:04Z,FALSE,NA,1226356064255381504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JuanCMinero,36,TRUE,FALSE,NA,NA
"RT @Callum_Thomas: 3. S&amp;P500 was down marginally (-0.16%) in January,  does that qualify as a down month for the ""January effect""?  Here's…",FALSE,0,NA,2020-02-09T04:02:28Z,FALSE,NA,1226355660649988098,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WingCapitalNet,5,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T04:02:21Z,FALSE,NA,1226355631562485760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WingCapitalNet,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T04:01:15Z,FALSE,NA,1226355353153044480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Copernicus2013,36,TRUE,FALSE,NA,NA
"RT @Robert__Rennie: Sentiment rose further amid market optimism the coronavirus pandemic would be contained, also buoyed by confirmation of…",FALSE,0,NA,2020-02-09T03:52:44Z,FALSE,NA,1226353208601088000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sebadp,1,TRUE,FALSE,NA,NA
"RT @Dutchtrendtrad1: I've designed a new weekly mean reversion system. The goal is diversification in method, stocks (S&amp;P500) and time fram…",FALSE,0,NA,2020-02-09T02:56:04Z,FALSE,NA,1226338949964144642,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Abdullah47475,6,TRUE,FALSE,NA,NA
@farnamjake1 Even s&amp;p500 lost 50%,FALSE,0,farnamjake1,2020-02-09T02:49:22Z,FALSE,1226271575135010817,1226337264919293953,1027111998,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dineshagrawal,0,FALSE,FALSE,NA,NA
"@DrJasonJohnson Actually if a person puts $20k each year in the S&amp;P500 (10% avg return) for 25 years, they will have 2 million.",FALSE,0,DrJasonJohnson,2020-02-09T01:53:24Z,FALSE,1226285435900526594,1226323180400324608,50669520,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",elton_gibson,0,FALSE,FALSE,NA,NA
RT @anonymous_ib: Supply Chain Shock – Here's The Most Exposed S&amp;P500 Industries To China https://t.co/f5I1tDDhf0,FALSE,0,NA,2020-02-09T01:12:32Z,FALSE,NA,1226312892636520448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",windbai,7,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T00:58:06Z,FALSE,NA,1226309261292187649,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angelobacchini,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T00:56:14Z,FALSE,NA,1226308793186897921,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Intelfluidity,74,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-09T00:45:26Z,FALSE,NA,1226306074321596416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hetiqx,74,TRUE,FALSE,NA,NA
RT @pickeringenergy: Add every S&amp;P500 Energy company plus Shell and BP and you are still smaller than Apple.  This doesn't feel right. http…,FALSE,0,NA,2020-02-09T00:14:53Z,FALSE,NA,1226298385206042624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dspkc1,64,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-09T00:07:55Z,FALSE,NA,1226296633500897280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JewX5,36,TRUE,FALSE,NA,NA
Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/FSFdWI8yWL https://t.co/R5Li1COjCn,FALSE,0,NA,2020-02-09T00:05:42Z,FALSE,NA,1226296075784294401,NA,"<a href=""https://www.tdwealth.net"" rel=""nofollow"">Old Post Gen</a>",TDWealthNet,0,FALSE,FALSE,NA,NA
"@KryptoHawk 1.Parabolic moves on the mega caps.
2. S&amp;P500 mc vs GDP 160% all time high
3. Extreme overbought indica… https://t.co/HPBf6qifN6",FALSE,10,KryptoHawk,2020-02-08T23:59:33Z,TRUE,1226289084949127169,1226294528962785280,1016388701075562496,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",great_martis,1,FALSE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-08T23:57:52Z,FALSE,NA,1226294103010422784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdodig,74,TRUE,FALSE,NA,NA
"RT @ChainLinkGod: @chainlink + @gelatofinance 🤔

If the S&amp;P500 drops below 3,200 then go 4x long on $wBTC on @bzxHQ

If an invoice has been…",FALSE,0,NA,2020-02-08T23:56:35Z,FALSE,NA,1226293781923799040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FerhatC77808419,7,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 6. Emerging Markets continuing their decade-long relative bear market against the S&amp;P500... what's the odds the next dec…,FALSE,0,NA,2020-02-08T23:19:05Z,FALSE,NA,1226284342772629505,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mark_yyyyyyyyyy,36,TRUE,FALSE,NA,NA
RT @Callum_Thomas: 8. Interesting graph of S&amp;P500 direct revenue exposure to greater China.  h/t @StockBoardAsset https://t.co/NCXNYF9hsw,FALSE,0,NA,2020-02-08T23:18:32Z,FALSE,NA,1226284207447605248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",xiscan1,74,TRUE,FALSE,NA,NA
